cnt,dteday,hr,hum,temp,weekday,windspeed,season_1,season_2,season_3,season_4,holiday_0,holiday_1,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,weathersit_4,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12
558,2012-09-27,7,0.7918710800140895,0.5349910184801985,4,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
794,2012-09-27,8,0.4290344334592586,0.6388598298279063,4,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
335,2012-09-27,9,0.11803159355511855,0.8465974525233221,4,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208,2012-09-27,10,-0.6076416995545424,1.0543350752187373,4,0.7643036554493984,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,2012-09-27,11,-0.6076416995545424,1.1582038865664452,4,-0.2116912132997729,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
335,2012-09-27,12,-0.7631431195066127,1.2620726979141532,4,-0.4560986385560562,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
326,2012-09-27,13,-0.7631431195066127,1.2620726979141532,4,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
258,2012-09-27,14,-0.9186445394586827,1.365941509261861,4,-0.8214836522335098,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,2012-09-27,15,-0.9186445394586827,1.365941509261861,4,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
472,2012-09-27,16,-0.24480505299971222,1.1582038865664452,4,1.1305060852648328,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
905,2012-09-27,17,0.32536682015787843,0.8465974525233221,4,0.8860986600085493,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
899,2012-09-27,18,0.32536682015787843,0.8465974525233221,4,0.2763062210748125,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
559,2012-09-27,19,0.11803159355511855,0.8465974525233221,4,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457,2012-09-27,20,0.32536682015787843,0.7427286411756142,4,0.2763062210748125,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
253,2012-09-27,21,1.0510401132675393,0.6388598298279063,4,0.8860986600085493,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47,2012-09-27,22,1.0510401132675393,0.6388598298279063,4,0.8860986600085493,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45,2012-09-27,23,1.0510401132675393,0.6388598298279063,4,-0.2116912132997729,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17,2012-09-28,0,1.31020914652099,0.5349910184801985,5,-0.2116912132997729,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13,2012-09-28,1,1.31020914652099,0.5349910184801985,5,-1.5538885118643786,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10,2012-09-28,2,1.31020914652099,0.5349910184801985,5,0.8860986600085493,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7,2012-09-28,3,1.0510401132675393,0.5349910184801985,5,-0.4560986385560562,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,2012-09-28,4,1.31020914652099,0.32725339578478324,5,-0.6996886476743587,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,2012-09-28,5,1.31020914652099,0.32725339578478324,5,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
138,2012-09-28,6,1.62121198642513,0.32725339578478324,5,-0.8214836522335098,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
394,2012-09-28,7,1.62121198642513,0.32725339578478324,5,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
705,2012-09-28,8,1.0510401132675393,0.5349910184801985,5,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
426,2012-09-28,9,1.0510401132675393,0.6388598298279063,5,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245,2012-09-28,10,0.7918710800140895,0.7427286411756142,5,-0.4560986385560562,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
361,2012-09-28,11,0.32536682015787843,0.8465974525233221,5,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380,2012-09-28,12,-0.4521402796024721,1.0543350752187373,5,0.5198962301931148,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
410,2012-09-28,13,-0.6076416995545424,1.0543350752187373,5,0.5198962301931148,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,2012-09-28,14,-0.4521402796024721,1.0543350752187373,5,0.5198962301931148,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
392,2012-09-28,15,-0.4521402796024721,0.9504662638710301,5,0.7643036554493984,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
502,2012-09-28,16,-0.6594755062052325,0.8465974525233221,5,0.2763062210748125,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
808,2012-09-28,17,-0.4521402796024721,0.8465974525233221,5,0.8860986600085493,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
667,2012-09-28,18,-0.6594755062052325,0.7427286411756142,5,0.2763062210748125,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
508,2012-09-28,19,-0.6594755062052325,0.6388598298279063,5,0.5198962301931148,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
336,2012-09-28,20,-0.5039740862531622,0.5349910184801985,5,-0.2116912132997729,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
237,2012-09-28,21,-0.5039740862531622,0.5349910184801985,5,0.03189879581852919,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
220,2012-09-28,22,-0.5039740862531622,0.43112220713249055,5,0.2763062210748125,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,2012-09-28,23,-0.34847266630109186,0.32725339578478324,5,0.03189879581852919,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
149,2012-09-29,0,-0.141137439698332,0.22338458443707535,6,0.2763062210748125,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,2012-09-29,1,-0.141137439698332,0.22338458443707535,6,0.2763062210748125,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,2012-09-29,2,-0.34847266630109186,0.22338458443707535,6,0.2763062210748125,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,2012-09-29,3,-0.1929712463490221,0.11951577308936744,6,0.03189879581852919,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,2012-09-29,4,-0.1929712463490221,0.11951577308936744,6,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,2012-09-29,5,0.014363980253738333,0.015646961741659547,6,0.03189879581852919,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,2012-09-29,6,0.014363980253738333,0.015646961741659547,6,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73,2012-09-29,7,0.22169920685649877,-0.08822184960604834,6,0.7643036554493984,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
211,2012-09-29,8,0.2735330135071889,0.015646961741659547,6,0.7643036554493984,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
332,2012-09-29,9,0.014363980253738333,0.015646961741659547,6,0.03189879581852919,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
472,2012-09-29,10,-0.34847266630109186,0.22338458443707535,6,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
663,2012-09-29,11,-0.5558078929038524,0.32725339578478324,6,0.7643036554493984,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
682,2012-09-29,12,-1.1259797660614432,0.6388598298279063,6,0.8860986600085493,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
686,2012-09-29,13,-1.1259797660614432,0.6388598298279063,6,0.8860986600085493,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
750,2012-09-29,14,-1.177813572712133,0.5349910184801985,6,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
727,2012-09-29,15,-1.022312152760063,0.5349910184801985,6,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
722,2012-09-29,16,-1.1259797660614432,0.6388598298279063,6,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
712,2012-09-29,17,-1.2814811860135134,0.5349910184801985,6,1.374096094383135,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594,2012-09-29,18,-0.8668107328079927,0.32725339578478324,6,0.03189879581852919,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
470,2012-09-29,19,-0.40030647295178196,0.11951577308936744,6,-0.2116912132997729,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315,2012-09-29,20,-0.40030647295178196,0.11951577308936744,6,0.03189879581852919,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
292,2012-09-29,21,-0.40030647295178196,0.11951577308936744,6,-0.4560986385560562,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
221,2012-09-29,22,0.014363980253738333,0.015646961741659547,6,-0.6996886476743587,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
196,2012-09-29,23,-0.1929712463490221,0.015646961741659547,6,-0.8214836522335098,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147,2012-09-30,0,-0.1929712463490221,0.015646961741659547,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116,2012-09-30,1,-0.1929712463490221,0.015646961741659547,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,2012-09-30,2,0.014363980253738333,-0.08822184960604834,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,2012-09-30,3,0.22169920685649877,-0.19209066095375596,0,-0.8214836522335098,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,2012-09-30,4,0.22169920685649877,-0.19209066095375596,0,-0.8214836522335098,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,2012-09-30,5,0.4808682401099487,-0.29595947230146386,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,2012-09-30,6,0.4808682401099487,-0.29595947230146386,0,-0.8214836522335098,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,2012-09-30,7,0.7400372733633993,-0.29595947230146386,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,2012-09-30,8,0.22169920685649877,-0.08822184960604834,0,-0.6996886476743587,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
285,2012-09-30,9,0.014363980253738333,0.11951577308936744,0,-0.6996886476743587,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
479,2012-09-30,10,-0.8668107328079927,0.43112220713249055,0,-0.2116912132997729,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
591,2012-09-30,11,-1.022312152760063,0.5349910184801985,0,0.2763062210748125,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
680,2012-09-30,12,-1.1259797660614432,0.6388598298279063,0,0.8860986600085493,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594,2012-09-30,13,-1.1259797660614432,0.6388598298279063,0,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
612,2012-09-30,14,-1.1259797660614432,0.6388598298279063,0,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
649,2012-09-30,15,-1.3851487993148934,0.7427286411756142,0,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
648,2012-09-30,16,-1.3851487993148934,0.7427286411756142,0,0.2763062210748125,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
575,2012-09-30,17,-1.4369826059655837,0.6388598298279063,0,0.7643036554493984,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401,2012-09-30,18,-0.1929712463490221,0.11951577308936744,0,2.106500954014004,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,2012-09-30,19,0.4808682401099487,0.015646961741659547,0,-0.4560986385560562,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
194,2012-09-30,20,0.4808682401099487,0.015646961741659547,0,-0.4560986385560562,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
123,2012-09-30,21,0.2735330135071889,0.015646961741659547,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2012-09-30,22,0.4808682401099487,-0.08822184960604834,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,2012-09-30,23,0.4808682401099487,-0.08822184960604834,0,-0.8214836522335098,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,2012-10-01,0,0.4808682401099487,-0.19209066095375596,1,-0.6996886476743587,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,2012-10-01,1,0.7400372733633993,-0.29595947230146386,1,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,2012-10-01,2,0.4808682401099487,-0.19209066095375596,1,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,2012-10-01,3,0.7400372733633993,-0.29595947230146386,1,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,2012-10-01,4,0.9992063066168493,-0.3998282836491717,1,-0.6996886476743587,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,2012-10-01,5,0.7400372733633993,-0.29595947230146386,1,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155,2012-10-01,6,0.7400372733633993,-0.29595947230146386,1,-0.6996886476743587,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
483,2012-10-01,7,0.7400372733633993,-0.29595947230146386,1,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
784,2012-10-01,8,0.7400372733633993,-0.19209066095375596,1,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
340,2012-10-01,9,0.014363980253738333,0.11951577308936744,1,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
179,2012-10-01,10,-0.34847266630109186,0.22338458443707535,1,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
272,2012-10-01,11,-0.8668107328079927,0.43112220713249055,1,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
323,2012-10-01,12,-1.022312152760063,0.5349910184801985,1,-0.2116912132997729,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
305,2012-10-01,13,-1.022312152760063,0.5349910184801985,1,-0.2116912132997729,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,2012-10-01,14,-1.022312152760063,0.5349910184801985,1,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
329,2012-10-01,15,-1.022312152760063,0.6388598298279063,1,-0.4560986385560562,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
459,2012-10-01,16,-0.8668107328079927,0.6388598298279063,1,0.5198962301931148,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
856,2012-10-01,17,-0.141137439698332,0.32725339578478324,1,0.5198962301931148,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
613,2012-10-01,18,0.06619778690442844,0.32725339578478324,1,-0.6996886476743587,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
516,2012-10-01,19,0.2735330135071889,0.22338458443707535,1,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
262,2012-10-01,20,0.2735330135071889,0.22338458443707535,1,-1.5538885118643786,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
218,2012-10-01,21,0.5327020467606388,0.22338458443707535,1,-0.4560986385560562,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207,2012-10-01,22,0.7400372733633993,0.22338458443707535,1,-0.8214836522335098,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
105,2012-10-01,23,0.7400372733633993,0.22338458443707535,1,-1.5538885118643786,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,2012-10-02,0,0.5327020467606388,0.32725339578478324,2,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,2012-10-02,1,0.7400372733633993,0.22338458443707535,2,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2012-10-02,2,0.7400372733633993,0.22338458443707535,2,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2012-10-02,3,1.31020914652099,0.22338458443707535,2,0.03189879581852919,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,2012-10-02,4,1.0510401132675393,0.32725339578478324,2,-0.8214836522335098,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,2012-10-02,5,1.0510401132675393,0.32725339578478324,2,-0.4560986385560562,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
179,2012-10-02,6,1.0510401132675393,0.43112220713249055,2,-0.6996886476743587,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
260,2012-10-02,7,1.0510401132675393,0.43112220713249055,2,-0.6996886476743587,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
134,2012-10-02,8,1.31020914652099,0.5349910184801985,2,-1.5538885118643786,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
86,2012-10-02,9,1.31020914652099,0.43112220713249055,2,-0.4560986385560562,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45,2012-10-02,10,1.31020914652099,0.43112220713249055,2,-0.4560986385560562,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
99,2012-10-02,11,1.62121198642513,0.43112220713249055,2,-0.4560986385560562,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
104,2012-10-02,12,1.31020914652099,0.5349910184801985,2,0.03189879581852919,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,2012-10-02,13,1.31020914652099,0.5349910184801985,2,-0.4560986385560562,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
163,2012-10-02,14,1.31020914652099,0.5349910184801985,2,-0.4560986385560562,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
209,2012-10-02,15,1.0510401132675393,0.6388598298279063,2,-0.4560986385560562,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
374,2012-10-02,16,1.31020914652099,0.6388598298279063,2,-0.4560986385560562,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
715,2012-10-02,17,1.31020914652099,0.6388598298279063,2,-0.6996886476743587,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
687,2012-10-02,18,1.62121198642513,0.6388598298279063,2,-0.8214836522335098,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
395,2012-10-02,19,1.62121198642513,0.6388598298279063,2,-1.5538885118643786,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
306,2012-10-02,20,1.62121198642513,0.6388598298279063,2,-0.4560986385560562,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
289,2012-10-02,21,1.62121198642513,0.6388598298279063,2,-0.6996886476743587,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
240,2012-10-02,22,1.62121198642513,0.6388598298279063,2,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,2012-10-02,23,1.62121198642513,0.6388598298279063,2,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,2012-10-03,0,1.62121198642513,0.6388598298279063,3,-1.5538885118643786,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19,2012-10-03,1,1.62121198642513,0.6388598298279063,3,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,2012-10-03,2,1.62121198642513,0.6388598298279063,3,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,2012-10-03,3,1.62121198642513,0.5349910184801985,3,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,2012-10-03,4,1.9322148263292707,0.5349910184801985,3,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,2012-10-03,5,1.62121198642513,0.6388598298279063,3,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177,2012-10-03,6,1.62121198642513,0.5349910184801985,3,-0.4560986385560562,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
515,2012-10-03,7,1.62121198642513,0.5349910184801985,3,0.03189879581852919,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
809,2012-10-03,8,1.31020914652099,0.6388598298279063,3,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
362,2012-10-03,9,1.0510401132675393,0.6388598298279063,3,0.03189879581852919,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175,2012-10-03,10,0.7918710800140895,0.8465974525233221,3,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230,2012-10-03,11,0.7918710800140895,0.8465974525233221,3,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
358,2012-10-03,12,0.37720062680856853,1.0543350752187373,3,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279,2012-10-03,13,0.584535853411329,1.0543350752187373,3,-0.6996886476743587,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
251,2012-10-03,14,0.37720062680856853,1.1582038865664452,3,-0.2116912132997729,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
319,2012-10-03,15,-0.037469826396951775,1.1582038865664452,3,-0.2116912132997729,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
478,2012-10-03,16,-0.24480505299971222,1.1582038865664452,3,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
917,2012-10-03,17,0.11803159355511855,1.0543350752187373,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
